left_score,right_score,center_score,political_leaning
0.27322670817375183,0.3251475989818573,0.40162578225135803,right
0.4685399532318115,0.24984662234783173,0.28161340951919556,right
0.38497257232666016,0.4059858024120331,0.20904168486595154,right
0.2307138592004776,0.3943443298339844,0.37494176626205444,right
0.2644503116607666,0.4134019911289215,0.32214778661727905,right
0.23011337220668793,0.5297709703445435,0.24011562764644623,right
0.33677616715431213,0.23011603951454163,0.4331077039241791,right
0.26565444469451904,0.3342716693878174,0.4000738859176636,right
0.47601109743118286,0.3051609396934509,0.2188279777765274,right
0.12514442205429077,0.24695774912834167,0.6278978586196899,right
0.1202913373708725,0.5505235195159912,0.3291851580142975,right
0.1578330546617508,0.4519087076187134,0.390258252620697,right
0.5553936958312988,0.1733161360025406,0.2712901830673218,right
0.19711923599243164,0.21404345333576202,0.5888373255729675,right
0.2855115532875061,0.2049715518951416,0.5095169544219971,right
0.491858571767807,0.303279846906662,0.2048615962266922,right
0.05055282637476921,0.11800210922956467,0.8314450979232788,right
0.07352645695209503,0.6596760749816895,0.2667975425720215,right
0.299216091632843,0.2575967609882355,0.4431872069835663,right
0.19384662806987762,0.32050421833992004,0.4856491982936859,right
0.24211423099040985,0.2429255247116089,0.5149602890014648,right
0.3592095375061035,0.2906065285205841,0.35018396377563477,right
0.35237395763397217,0.3960987329483032,0.2515273094177246,right
0.15873323380947113,0.2356129139661789,0.6056538224220276,right
0.48802241683006287,0.12819038331508636,0.38378721475601196,right
0.5775598287582397,0.17775630950927734,0.24468381702899933,right
0.16453643143177032,0.32266661524772644,0.5127968788146973,right
0.21263764798641205,0.3245850205421448,0.46277734637260437,right
0.27695733308792114,0.35831817984580994,0.3647245168685913,right
0.4133918583393097,0.31491294503211975,0.27169516682624817,right
0.27592381834983826,0.2777145802974701,0.44636160135269165,right
0.14910319447517395,0.20041200518608093,0.6504847407341003,right
0.34094566106796265,0.18045839667320251,0.4785959720611572,right
0.31850436329841614,0.23476922512054443,0.44672638177871704,right
0.12946848571300507,0.17841707170009613,0.6921143531799316,right
0.17613665759563446,0.269632488489151,0.554230809211731,right
0.47396916151046753,0.23947888612747192,0.28655198216438293,right
0.31730887293815613,0.30413708090782166,0.3785540461540222,right
0.3028058409690857,0.18058350682258606,0.5166106820106506,right
0.3265502452850342,0.23738597333431244,0.4360637962818146,right
0.302875280380249,0.24743668735027313,0.44968798756599426,right
0.30117225646972656,0.17965789139270782,0.5191698670387268,right
0.497284859418869,0.17348283529281616,0.3292323052883148,right
0.22645023465156555,0.43062669038772583,0.34292304515838623,right
0.21408717334270477,0.1614377349615097,0.6244750618934631,right
0.4048697352409363,0.25269678235054016,0.34243348240852356,right
0.271905779838562,0.41687268018722534,0.31122153997421265,right
0.2136649638414383,0.18131139874458313,0.6050236821174622,right
0.1405583918094635,0.15079878270626068,0.708642840385437,right
0.24294035136699677,0.251315176486969,0.505744457244873,right
0.37613344192504883,0.29010334610939026,0.3337632417678833,right
0.235450878739357,0.2995978593826294,0.4649512767791748,right
0.3846316337585449,0.2386551946401596,0.37671321630477905,right
0.4997178018093109,0.3196457028388977,0.18063652515411377,right
0.21092376112937927,0.1801234781742096,0.6089528203010559,right
0.17117160558700562,0.34504619240760803,0.48378223180770874,right
0.1939629763364792,0.4231772720813751,0.3828597664833069,right
0.2175026386976242,0.24688227474689484,0.535615086555481,right
0.2622525691986084,0.28037989139556885,0.45736759901046753,right
0.30448389053344727,0.24365250766277313,0.4518636465072632,right
0.36641624569892883,0.13822466135025024,0.4953590929508209,right
0.19150827825069427,0.3587508201599121,0.4497409462928772,right
0.17012105882167816,0.2701416611671448,0.5597373247146606,right
0.20251484215259552,0.1704697459936142,0.6270154714584351,right
0.07582617551088333,0.6448675990104675,0.2793062627315521,right
0.40132948756217957,0.3064682185649872,0.29220232367515564,right
0.1277354657649994,0.5306822061538696,0.34158238768577576,right
0.19221961498260498,0.3155939280986786,0.4921864867210388,right
0.15032915771007538,0.15913918614387512,0.6905316710472107,right
0.7688642740249634,0.08556331694126129,0.14557242393493652,right
0.46289804577827454,0.2902297377586365,0.2468721866607666,right
0.26755717396736145,0.4304521977901459,0.3019906282424927,right
0.33795997500419617,0.2197730839252472,0.44226694107055664,right
0.23098483681678772,0.19482170045375824,0.5741934776306152,right
0.16673417389392853,0.2027260661125183,0.6305397748947144,right
0.2679781913757324,0.2880038321018219,0.4440179467201233,right
0.22038069367408752,0.45640429854393005,0.3232150375843048,right
0.48805055022239685,0.15834477543830872,0.35360467433929443,right
0.16269487142562866,0.508695662021637,0.3286093771457672,right
0.28139224648475647,0.238172709941864,0.4804350435733795,right
0.18002495169639587,0.5907135605812073,0.22926151752471924,right
0.4823507070541382,0.18335352838039398,0.33429577946662903,right
0.029732797294855118,0.8100736141204834,0.1601935625076294,right
0.2735136151313782,0.584843635559082,0.1416427493095398,right
0.37195396423339844,0.5126968622207642,0.11534912884235382,right
0.26206356287002563,0.3376263976097107,0.4003099799156189,right
0.31269335746765137,0.3207709491252899,0.36653566360473633,right
0.033630117774009705,0.6234995126724243,0.34287029504776,right
0.9929548501968384,0.0017922682454809546,0.005252891685813665,right
0.24399664998054504,0.21216680109500885,0.5438365340232849,right
0.30930864810943604,0.27012330293655396,0.4205680787563324,right
0.2308853417634964,0.22633682191371918,0.5427778363227844,right
0.22903329133987427,0.2864343822002411,0.48453232645988464,right
0.2128017246723175,0.25027069449424744,0.5369276404380798,right
0.2395823746919632,0.2363891750574112,0.5240284204483032,right
0.23334594070911407,0.39842459559440613,0.3682294487953186,right
0.1778249442577362,0.22018828988075256,0.6019867062568665,right
0.15426284074783325,0.15606561303138733,0.6896715760231018,left
0.19981802999973297,0.4373632073402405,0.36281880736351013,left
0.174488827586174,0.13873693346977234,0.6867742538452148,left
0.29136115312576294,0.2928641736507416,0.4157746434211731,left
0.26297304034233093,0.25302907824516296,0.4839979112148285,left
0.14010463654994965,0.08045320957899094,0.7794421911239624,left
0.17973117530345917,0.12659147381782532,0.6936773657798767,left
0.15292276442050934,0.21144884824752808,0.6356284022331238,left
0.252549409866333,0.23297254741191864,0.5144780278205872,left
0.19812119007110596,0.15533581376075745,0.646543025970459,left
0.10418763756752014,0.09739024937152863,0.7984221577644348,left
0.18105414509773254,0.2717640995979309,0.5471817255020142,left
0.22465655207633972,0.24358481168746948,0.5317586064338684,left
0.21898779273033142,0.15464438498020172,0.6263678073883057,left
0.1465086042881012,0.12928587198257446,0.724205493927002,left
0.1826663315296173,0.17204594612121582,0.6452877521514893,left
0.1500205248594284,0.13871854543685913,0.711260974407196,left
0.293749064207077,0.2609338164329529,0.4453170895576477,left
0.1340310424566269,0.44580572843551636,0.42016327381134033,left
0.24497225880622864,0.400215208530426,0.3548124432563782,left
0.14325261116027832,0.15574049949645996,0.7010068893432617,left
0.0676175057888031,0.0798710286617279,0.852511465549469,left
0.14705318212509155,0.11529462039470673,0.7376522421836853,left
0.15227140486240387,0.12224897742271423,0.7254796028137207,left
0.17315196990966797,0.1713707447052002,0.6554772257804871,left
0.17771853506565094,0.15752004086971283,0.6647614240646362,left
0.17153628170490265,0.14632640779018402,0.6821373105049133,left
0.15134994685649872,0.20631419122219086,0.6423358917236328,left
0.17600134015083313,0.18385770916938782,0.640140950679779,left
0.18541210889816284,0.13295643031597137,0.6816315054893494,left
0.16792453825473785,0.16150406002998352,0.6705713868141174,left
0.1426718682050705,0.12603923678398132,0.7312889099121094,left
0.2094363570213318,0.18089492619037628,0.6096687316894531,left
0.1258901208639145,0.16459442675113678,0.7095154523849487,left
0.26943889260292053,0.22167827188968658,0.5088828802108765,left
0.23865430057048798,0.11366049945354462,0.6476852297782898,left
0.2536555826663971,0.19796808063983917,0.5483763217926025,left
0.3263041079044342,0.22309522330760956,0.4506007432937622,left
0.4063621163368225,0.36441534757614136,0.22922252118587494,left
0.10292106121778488,0.11277402937412262,0.7843049168586731,left
0.12894809246063232,0.10566608607769012,0.7653858065605164,left
0.34444567561149597,0.33456936478614807,0.32098498940467834,left
0.05347428098320961,0.03888629749417305,0.9076394438743591,left
0.15258969366550446,0.20561297237873077,0.6417973637580872,left
0.1612539142370224,0.16638439893722534,0.6723617315292358,left
0.26360395550727844,0.4032616913318634,0.33313435316085815,left
0.22727450728416443,0.15411828458309174,0.618607223033905,left
0.2459643930196762,0.10685853660106659,0.6471770405769348,left
0.2442702203989029,0.16361244022846222,0.5921173691749573,left
0.3057754933834076,0.2997502088546753,0.3944742977619171,left
0.4417695999145508,0.37330010533332825,0.18493029475212097,left
0.3875623047351837,0.1841423213481903,0.4282953441143036,left
0.3729628622531891,0.3733716309070587,0.2536655366420746,left
0.9552713632583618,0.013260658830404282,0.03146795928478241,left
0.8699734210968018,0.05717528238892555,0.0728512778878212,left
0.45802220702171326,0.12401045113801956,0.4179673492908478,left
0.41488948464393616,0.155939519405365,0.4291709363460541,left
0.8159865736961365,0.0400661900639534,0.14394721388816833,left
0.3007585406303406,0.5197415351867676,0.17949983477592468,left
0.33781880140304565,0.32534945011138916,0.33683183789253235,left
0.2823115885257721,0.43765997886657715,0.28002843260765076,left
0.3434704840183258,0.21930798888206482,0.43722155690193176,left
0.6736335158348083,0.14383910596370697,0.18252743780612946,left
0.8610346913337708,0.02458934299647808,0.11437597125768661,left
0.94358229637146,0.018207840621471405,0.03820987418293953,left
0.2726016640663147,0.43516919016838074,0.29222917556762695,left
0.4284614324569702,0.24353088438510895,0.32800763845443726,left
0.422373503446579,0.37132441997528076,0.20630210638046265,left
0.2371182143688202,0.4571791887283325,0.3057025372982025,left
0.16430194675922394,0.46950462460517883,0.36619341373443604,left
0.3604842722415924,0.2682795822620392,0.37123608589172363,left
0.11465588957071304,0.5657194256782532,0.31962475180625916,left
0.6465221643447876,0.15135401487350464,0.20212385058403015,left
0.8851677775382996,0.04323685169219971,0.07159532606601715,left
0.35447564721107483,0.18076284229755402,0.46476149559020996,left
0.16144226491451263,0.16330499947071075,0.6752526760101318,left
0.23651427030563354,0.248931422829628,0.5145543217658997,left
0.3912794291973114,0.10930146276950836,0.49941912293434143,left
0.1750822812318802,0.15323352813720703,0.671684205532074,left
0.11279302835464478,0.537167489528656,0.35003942251205444,left
0.24669547379016876,0.2680385410785675,0.4852660000324249,left
0.3974280059337616,0.3945493996143341,0.2080225944519043,left
0.19827589392662048,0.40698832273483276,0.39473584294319153,left
0.21578659117221832,0.48671644926071167,0.2974970042705536,left
0.40190815925598145,0.23037709295749664,0.3677147626876831,left
0.3001290261745453,0.2242526262998581,0.4756183624267578,left
0.2299879491329193,0.19792833924293518,0.5720837116241455,left
0.9164360761642456,0.028987618163228035,0.05457628518342972,left
0.40051552653312683,0.2646947503089905,0.33478978276252747,left
0.42449072003364563,0.4783068597316742,0.09720245003700256,left
0.21383890509605408,0.17354562878608704,0.6126155257225037,left
0.7272729277610779,0.08930115401744843,0.1834259033203125,left
0.315868079662323,0.2787591218948364,0.4053727984428406,left
0.17827659845352173,0.053614962846040726,0.7681084275245667,left
0.5739321112632751,0.18194308876991272,0.24412484467029572,left
0.384363055229187,0.1392718404531479,0.4763650894165039,left
0.43067091703414917,0.07120541483163834,0.4981236755847931,left
0.6196707487106323,0.07405254244804382,0.30627670884132385,left
0.21160243451595306,0.1864296793937683,0.6019679307937622,left
0.16128994524478912,0.3675488233566284,0.4711613059043884,left
0.21151116490364075,0.1530916839838028,0.6353971362113953,left
0.2703700363636017,0.21715034544467926,0.5124796032905579,left
0.2582665681838989,0.22076570987701416,0.5209677219390869,left
0.3412740230560303,0.22506029903888702,0.4336657226085663,left
0.17915253341197968,0.13538683950901031,0.68546062707901,left
0.8210524916648865,0.058113809674978256,0.12083373963832855,left
0.6455740332603455,0.1509217768907547,0.20350418984889984,left
0.9336799383163452,0.014699793420732021,0.051620349287986755,left
0.17474088072776794,0.19790895283222198,0.6273502111434937,left
0.32641416788101196,0.32255852222442627,0.35102730989456177,left
0.19069190323352814,0.16801555454730988,0.6412925124168396,left
0.6159487366676331,0.16205871105194092,0.22199255228042603,left
0.6530925035476685,0.12624289095401764,0.2206646353006363,left
0.1469714194536209,0.23153288662433624,0.6214956641197205,left
0.19037529826164246,0.27889084815979004,0.5307338237762451,left
0.1267629861831665,0.3982214629650116,0.4750155210494995,left
0.20501157641410828,0.202741339802742,0.5922470092773438,left
0.2435828298330307,0.34879204630851746,0.4076251685619354,left
0.3695968687534332,0.39324474334716797,0.2371583878993988,left
0.2917265295982361,0.34079763293266296,0.36747583746910095,left
0.27494049072265625,0.16218987107276917,0.562869668006897,left
0.340837687253952,0.1605098843574524,0.4986524283885956,left
0.15882205963134766,0.12252745777368546,0.7186504602432251,left
0.24344411492347717,0.5793889164924622,0.17716702818870544,left
0.1327349841594696,0.07800757139921188,0.7892574667930603,left
0.3055417537689209,0.2039647102355957,0.4904935359954834,left
0.29006221890449524,0.34546521306037903,0.36447256803512573,left
0.5055679678916931,0.31030479073524475,0.1841273158788681,left
0.6814468502998352,0.08208294957876205,0.23647020757198334,left
0.33536359667778015,0.2920853793621063,0.3725510537624359,left
0.16368436813354492,0.6239358186721802,0.21237985789775848,left
0.3515395224094391,0.250016450881958,0.3984440267086029,left
0.536282479763031,0.20590835809707642,0.2578091323375702,left
0.12856824696063995,0.17382724583148956,0.6976044774055481,left
0.09207695722579956,0.44093140959739685,0.4669916331768036,left
0.22549206018447876,0.2335253655910492,0.5409825444221497,left
0.3275037407875061,0.3815918564796448,0.2909044921398163,left
0.9789347648620605,0.005908140446990728,0.015157106332480907,left
0.22623129189014435,0.5067449808120728,0.2670237123966217,left
0.16287727653980255,0.20557378232479095,0.6315489411354065,left
0.09852193295955658,0.15092754364013672,0.7505505681037903,left
0.19825595617294312,0.1671815663576126,0.6345625519752502,left
0.2797488868236542,0.24719977378845215,0.4730513095855713,left
0.029806263744831085,0.7515192031860352,0.21867452561855316,left
0.12247175723314285,0.08625239133834839,0.7912758588790894,left
0.15895192325115204,0.12392906099557877,0.717119038105011,left
0.29605263471603394,0.2641617953777313,0.4397856295108795,left
0.21643736958503723,0.18800480663776398,0.5955578684806824,left
0.328006774187088,0.21792680025100708,0.4540663957595825,left
0.23129521310329437,0.22153326869010925,0.5471714735031128,left
0.17053644359111786,0.2715316712856293,0.5579319000244141,left
0.28192850947380066,0.22337613999843597,0.49469539523124695,left
0.23193833231925964,0.18871073424816132,0.5793509483337402,left
0.21459203958511353,0.20338889956474304,0.5820190906524658,left
0.20981891453266144,0.24976284801959991,0.540418267250061,left
0.21124528348445892,0.2266734391450882,0.5620812177658081,left
0.0272468663752079,0.02543569728732109,0.9473174810409546,left
0.2565871477127075,0.17022354900836945,0.5731892585754395,left
0.17962217330932617,0.1488446295261383,0.6715332269668579,left
0.18902219831943512,0.1809437870979309,0.6300340294837952,left
0.13312026858329773,0.12893331050872803,0.7379465103149414,left
0.027743369340896606,0.03245393559336662,0.9398026466369629,left
0.12077129632234573,0.12225712090730667,0.7569716572761536,left
0.24068887531757355,0.33817633986473083,0.4211347699165344,left
0.15874400734901428,0.14098377525806427,0.7002722024917603,left
0.14688213169574738,0.10371556878089905,0.7494022846221924,left
0.14463579654693604,0.1263093799352646,0.729054868221283,left
0.4700818657875061,0.21926690638065338,0.31065115332603455,left
0.12306998670101166,0.12210089713335037,0.7548291087150574,left
0.13130280375480652,0.16347569227218628,0.7052215337753296,left
0.2145782858133316,0.3012186586856842,0.4842030107975006,center
0.23222759366035461,0.3531029224395752,0.4146694839000702,center
0.2144947052001953,0.22667963802814484,0.558825671672821,center
0.27081575989723206,0.19907960295677185,0.5301045775413513,center
0.16356872022151947,0.16778583824634552,0.668645441532135,center
0.264859139919281,0.33580586314201355,0.3993350565433502,center
0.4315280616283417,0.24190349876880646,0.32656848430633545,center
0.15460895001888275,0.6370366811752319,0.2083544135093689,center
0.17805807292461395,0.20870371162891388,0.6132382154464722,center
0.1626785397529602,0.5187620520591736,0.318559467792511,center
0.14093178510665894,0.18148411810398102,0.6775841116905212,center
0.15598933398723602,0.18331271409988403,0.6606979966163635,center
0.18564169108867645,0.3319125175476074,0.4824458658695221,center
0.20054243505001068,0.22039522230625153,0.5790623426437378,center
0.15162374079227448,0.1984068900346756,0.6499693393707275,center
0.27313247323036194,0.25575369596481323,0.47111383080482483,center
0.3514880836009979,0.2568020820617676,0.3917098045349121,center
0.2488311231136322,0.3164573907852173,0.4347114562988281,center
0.16974134743213654,0.16987599432468414,0.6603825688362122,center
0.22861988842487335,0.30963337421417236,0.4617467224597931,center
0.24794015288352966,0.19143395125865936,0.5606259107589722,center
0.17961396276950836,0.17935389280319214,0.6410321593284607,center
0.2949354648590088,0.14293508231639862,0.5621293783187866,center
0.257671594619751,0.20211102068424225,0.5402173399925232,center
0.1532217562198639,0.16928356885910034,0.6774947047233582,center
0.18843843042850494,0.18912023305892944,0.622441291809082,center
0.22878167033195496,0.1898428052663803,0.5813755393028259,center
0.14502312242984772,0.09991554915904999,0.7550613880157471,center
0.24952001869678497,0.16834084689617157,0.5821391344070435,center
0.2006857842206955,0.15334433317184448,0.6459699273109436,center
0.11514337360858917,0.12025995552539825,0.764596700668335,center
0.27060526609420776,0.23833216726779938,0.4910624921321869,center
0.09894337505102158,0.0949021428823471,0.8061544895172119,center
0.7626950740814209,0.05144724249839783,0.18585766851902008,left
0.3032287657260895,0.22553564608097076,0.47123563289642334,left
0.19123247265815735,0.1545141488313675,0.6542534232139587,left
0.2092745304107666,0.13307194411754608,0.6576535105705261,left
0.19317741692066193,0.1165711060166359,0.6902515292167664,left
0.2753944396972656,0.19172312319278717,0.5328824520111084,left
0.18242068588733673,0.1556870937347412,0.6618922352790833,left
0.19692611694335938,0.1637355089187622,0.6393384337425232,left
0.24902905523777008,0.24945339560508728,0.5015175938606262,left
0.14504578709602356,0.12169889360666275,0.7332552671432495,left
0.13472795486450195,0.11234457790851593,0.7529274821281433,left
0.05175362527370453,0.4963619112968445,0.45188450813293457,left
0.23238520324230194,0.2398022562265396,0.5278125405311584,left
0.19572345912456512,0.24073617160320282,0.5635404586791992,left
0.1150318905711174,0.23372462391853333,0.6512433886528015,left
0.29405832290649414,0.21093033254146576,0.4950113296508789,left
0.22546780109405518,0.19493597745895386,0.5795961618423462,left
0.20428380370140076,0.2784121036529541,0.5173040628433228,left
0.2088281661272049,0.13665755093097687,0.6545142531394958,left
0.16447457671165466,0.07467389106750488,0.7608515620231628,left
0.27531930804252625,0.1210736632347107,0.6036070585250854,left
0.11392556875944138,0.11018802225589752,0.7758864164352417,left
0.24491973221302032,0.1395326554775238,0.6155476570129395,left
0.7383541464805603,0.02845780923962593,0.23318803310394287,left
0.1672675609588623,0.1926424652338028,0.6400899291038513,left
0.1237916350364685,0.24665571749210358,0.6295526623725891,left
0.21613185107707977,0.26929640769958496,0.5145717263221741,left
0.0887778177857399,0.09113842248916626,0.820083737373352,left
0.2781425714492798,0.14861993491649628,0.5732374787330627,left
0.2833347022533417,0.14170525968074799,0.5749600529670715,left
0.2073635458946228,0.1277831345796585,0.6648533344268799,left
0.2593194544315338,0.234442800283432,0.506237804889679,left
0.15376636385917664,0.12771441042423248,0.7185192704200745,left
0.1887708157300949,0.1565166413784027,0.6547125577926636,left
0.1886320412158966,0.10594092309474945,0.7054269909858704,left
0.2025095671415329,0.15061591565608978,0.6468744874000549,left
0.17279979586601257,0.11188656091690063,0.7153136134147644,left
0.23824875056743622,0.19208770990371704,0.5696635842323303,left
0.0786978080868721,0.05742807686328888,0.8638741970062256,left
0.13281787931919098,0.10020823776721954,0.7669738531112671,left
0.20843848586082458,0.2130926549434662,0.5784688591957092,left
0.3301446735858917,0.08263762295246124,0.5872176885604858,left
0.23177611827850342,0.159202441573143,0.6090214848518372,left
0.22127504646778107,0.14367680251598358,0.6350481510162354,left
0.16381147503852844,0.15482033789157867,0.6813681125640869,left
0.15292377769947052,0.1278403252363205,0.7192358374595642,left
0.25818952918052673,0.19864818453788757,0.5431622862815857,left
0.424532413482666,0.14358727633953094,0.4318803548812866,left
0.11080186814069748,0.11319143325090408,0.7760066986083984,left
0.1770734190940857,0.11347046494483948,0.7094560861587524,left
0.192169651389122,0.1918540596961975,0.6159763336181641,left
0.169267937541008,0.16291826963424683,0.667813777923584,left
0.24719198048114777,0.14885656535625458,0.6039513945579529,left
0.17752528190612793,0.393216609954834,0.4292581379413605,left
0.14308249950408936,0.1577528417110443,0.699164628982544,left
0.18604078888893127,0.15653127431869507,0.6574279069900513,left
0.16168156266212463,0.1483398675918579,0.6899785995483398,left
0.25349941849708557,0.20088449120521545,0.5456160306930542,left
0.12548954784870148,0.11158835142850876,0.7629220485687256,left
0.09276346117258072,0.06790187954902649,0.8393346071243286,left
0.06153755635023117,0.04481944441795349,0.8936429619789124,left
0.1421004980802536,0.13883061707019806,0.7190688848495483,left
0.09009053558111191,0.0641939640045166,0.8457155227661133,left
0.31067878007888794,0.18379853665828705,0.5055226683616638,left
0.2691366672515869,0.14364081621170044,0.5872225165367126,left
0.08728934079408646,0.050959985703229904,0.8617506623268127,left
0.14996638894081116,0.08785630017518997,0.7621772885322571,left
0.11909842491149902,0.08053700625896454,0.8003645539283752,left
0.14400283992290497,0.13531912863254547,0.7206780314445496,left
0.2389020323753357,0.2868453860282898,0.4742526412010193,left
0.10416318476200104,0.09284196048974991,0.8029949069023132,left
0.18917220830917358,0.1355721354484558,0.6752556562423706,left
0.0928824171423912,0.04929429292678833,0.8578233122825623,left
0.1045590192079544,0.08496979624032974,0.81047123670578,left
0.16183798015117645,0.0997147262096405,0.7384473085403442,left
0.29203298687934875,0.15744732320308685,0.5505196452140808,left
0.08441449701786041,0.06917184591293335,0.8464136719703674,left
0.3739606440067291,0.1503889411687851,0.475650429725647,left
0.07319657504558563,0.05243639275431633,0.8743670582771301,left
0.2297392636537552,0.1612289845943451,0.6090317368507385,left
0.11992203444242477,0.08917582035064697,0.7909021973609924,left
0.13557656109333038,0.10156118124723434,0.7628622651100159,left
0.2281334549188614,0.18320387601852417,0.5886626243591309,left
0.15859030187129974,0.10434878617525101,0.7370609045028687,left
0.20268204808235168,0.16520316898822784,0.6321147680282593,left
0.14704976975917816,0.12187867611646652,0.7310715317726135,left
0.12842948734760284,0.11952133476734161,0.7520492076873779,left
0.138916015625,0.13965532183647156,0.721428632736206,left
0.22714701294898987,0.14441338181495667,0.6284395456314087,left
0.15079739689826965,0.10513713955879211,0.7440654635429382,left
0.16308169066905975,0.10971737653017044,0.7272009253501892,left
0.40509289503097534,0.2715730667114258,0.32333409786224365,left
0.18364140391349792,0.13573317229747772,0.6806253790855408,left
0.19216427206993103,0.10870078951120377,0.699134886264801,left
0.20893383026123047,0.2639656960964203,0.5271004438400269,left
0.05762307345867157,0.04176642373204231,0.9006105065345764,left
0.16889308393001556,0.16506093740463257,0.6660459637641907,left
0.09812859445810318,0.13844124972820282,0.763430118560791,left
0.2162211388349533,0.23458833992481232,0.5491905808448792,left
0.5203832983970642,0.053127579391002655,0.42648908495903015,left
0.8407838940620422,0.04166104644536972,0.11755510419607162,left
0.14882001280784607,0.08047164231538773,0.7707083821296692,left
0.2323666214942932,0.1956770271062851,0.5719563364982605,left
0.13951197266578674,0.07914949953556061,0.7813385128974915,left
0.152169331908226,0.11125747859477997,0.7365731596946716,left
0.22823305428028107,0.18842339515686035,0.583343505859375,left
0.09819429367780685,0.09361439198255539,0.8081913590431213,left
0.13036024570465088,0.09108579158782959,0.7785539627075195,left
0.3135891556739807,0.16333141922950745,0.5230794548988342,left
0.11494667828083038,0.09257110208272934,0.7924821972846985,left
0.11138739436864853,0.06930266320705414,0.8193100094795227,left
0.49873918294906616,0.2050960659980774,0.29616475105285645,left
0.2280040681362152,0.12105690687894821,0.6509390473365784,left
0.2053252011537552,0.14207163453102112,0.6526031494140625,left
0.08753856271505356,0.07751285284757614,0.8349485993385315,left
0.26325732469558716,0.25392037630081177,0.4828222692012787,left
0.17574603855609894,0.13461697101593018,0.6896370053291321,left
0.2075597643852234,0.12768904864788055,0.6647511720657349,left
0.18780140578746796,0.15527690947055817,0.6569216847419739,left
0.1736299842596054,0.10764291137456894,0.7187271118164062,left
0.17145022749900818,0.6384977102279663,0.19005204737186432,left
0.1949184387922287,0.13657508790493011,0.6685065031051636,left
0.1483011692762375,0.08602364361286163,0.7656751275062561,left
0.15724018216133118,0.11702079325914383,0.7257390022277832,left
0.17635023593902588,0.13617362082004547,0.6874761581420898,left
0.20405207574367523,0.11598121374845505,0.6799666285514832,left
0.14868558943271637,0.14906349778175354,0.7022508978843689,left
0.3753436207771301,0.28577589988708496,0.3388804495334625,left
0.22113987803459167,0.15302804112434387,0.6258320808410645,left
0.10145273804664612,0.07952441275119781,0.8190228343009949,left
0.3043927848339081,0.04109474644064903,0.6545124650001526,left
0.30219438672065735,0.1757647544145584,0.522040843963623,left
0.23906612396240234,0.20897206664085388,0.5519618391990662,left
0.1628754585981369,0.114044189453125,0.7230803370475769,left
0.24400755763053894,0.10358602553606033,0.6524064540863037,left
0.09066841751337051,0.0642145648598671,0.8451169729232788,left
0.12581995129585266,0.12430780380964279,0.7498722672462463,left
0.08648507297039032,0.21880434453487396,0.6947105526924133,left
0.2038857638835907,0.2586771249771118,0.5374370813369751,left
0.005769789218902588,0.5689749717712402,0.42525529861450195,left
0.17850255966186523,0.1735316514968872,0.6479657292366028,left
0.02980191819369793,0.4921843111515045,0.4780137240886688,left
0.24532343447208405,0.22719219326972961,0.5274844169616699,left
0.17480340600013733,0.14559157192707062,0.6796050071716309,left
0.25305867195129395,0.17423193156719208,0.5727094411849976,left
0.0741775706410408,0.47727248072624207,0.44854992628097534,left
0.1915450543165207,0.10702800750732422,0.7014269828796387,left
0.5677605867385864,0.2641490697860718,0.1680903136730194,left
0.8622146248817444,0.030383994802832603,0.10740143060684204,left
0.6778528094291687,0.1855727732181549,0.136574387550354,left
0.278358519077301,0.4123913645744324,0.3092501163482666,left
0.3262012004852295,0.19846093654632568,0.4753379225730896,left
0.08586122840642929,0.19910025596618652,0.715038537979126,left
0.08467919379472733,0.1382872611284256,0.7770335674285889,left
0.1583252251148224,0.2231922298669815,0.6184825301170349,left
0.47305828332901,0.0717894434928894,0.4551522731781006,left
0.3789350092411041,0.2034096121788025,0.41765540838241577,left
0.24644982814788818,0.16639599204063416,0.5871540904045105,left
0.1853330135345459,0.07502558827400208,0.7396414279937744,left
0.3029259145259857,0.18102318048477173,0.5160508751869202,left
0.272610604763031,0.1633458286523819,0.5640435814857483,left
0.13901278376579285,0.35500776767730713,0.5059794187545776,left
0.034709107130765915,0.7763981223106384,0.18889279663562775,left
0.07743240892887115,0.05730218440294266,0.8652653694152832,left
0.24584516882896423,0.2708994150161743,0.48325541615486145,left
0.17866046726703644,0.16012337803840637,0.661216139793396,left
0.2848782241344452,0.22612273693084717,0.48899903893470764,left
0.2276010811328888,0.299545019865036,0.4728539288043976,left
0.18030227720737457,0.1509929597377777,0.6687046885490417,left
0.1467294991016388,0.11827652901411057,0.7349939942359924,left
0.27417585253715515,0.2032913863658905,0.5225328207015991,left
0.2281404435634613,0.23922301828861237,0.5326365828514099,left
0.24915450811386108,0.17100919783115387,0.579836368560791,left
0.20780286192893982,0.275814414024353,0.5163826942443848,left
0.21435122191905975,0.1785745918750763,0.6070742011070251,left
0.24323917925357819,0.2255403846502304,0.5312204957008362,left
0.17024412751197815,0.15586677193641663,0.6738891005516052,left
0.1888832151889801,0.14291176199913025,0.6682050824165344,left
0.272325724363327,0.19444987177848816,0.5332244038581848,left
0.23350438475608826,0.15965819358825684,0.6068374514579773,left
0.18750932812690735,0.3638058006763458,0.4486849009990692,left
0.14292536675930023,0.1289525032043457,0.7281221151351929,left
0.203067809343338,0.12363837659358978,0.6732938885688782,left
0.30354630947113037,0.10625860840082169,0.5901950001716614,left
0.24206620454788208,0.1495024710893631,0.6084312200546265,left
